Timestamp,Run,ID,PhraseA,PhraseB,Prompt,RawOutput
2026-02-07 22:25:03,3,1,no_evident_not_good_check-out_time,good_check-out_time,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is good_check-out_time. Phrase A is no_evident_not_good_check-out_time.",Yes
2026-02-07 22:25:06,3,2,no_evident_not_good_check-out_time,allow_to_check-out_later,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is allow_to_check-out_later. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:07,3,3,no_evident_not_good_check-out_time,fast_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is fast_check-out. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:08,3,4,no_evident_not_good_check-out_time,no_problem_left_at_night,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is no_problem_left_at_night. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:09,3,5,no_evident_not_good_check-out_time,staff_give_early_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is staff_give_early_check-out. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:10,3,6,no_evident_not_good_check-out_time,late_departure_no_extra_cost,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is late_departure_no_extra_cost. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:11,3,7,no_evident_not_good_check-out_time,hotel_allow_late_departure,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is hotel_allow_late_departure. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:12,3,8,no_evident_not_good_check-out_time,possibility_for_late_check_out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is possibility_for_late_check_out. Phrase A is no_evident_not_good_check-out_time.",No
2026-02-07 22:25:13,3,9,no_evident_not_allow_to_check-out_later,good_check-out_time,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is good_check-out_time. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:14,3,10,no_evident_not_allow_to_check-out_later,allow_to_check-out_later,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is allow_to_check-out_later. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:15,3,11,no_evident_not_allow_to_check-out_later,fast_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is fast_check-out. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:16,3,12,no_evident_not_allow_to_check-out_later,no_problem_left_at_night,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is no_problem_left_at_night. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:17,3,13,no_evident_not_allow_to_check-out_later,staff_give_early_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is staff_give_early_check-out. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:18,3,14,no_evident_not_allow_to_check-out_later,late_departure_no_extra_cost,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is late_departure_no_extra_cost. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:19,3,15,no_evident_not_allow_to_check-out_later,hotel_allow_late_departure,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is hotel_allow_late_departure. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:19,3,16,no_evident_not_allow_to_check-out_later,possibility_for_late_check_out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is possibility_for_late_check_out. Phrase A is no_evident_not_allow_to_check-out_later.",No
2026-02-07 22:25:20,3,17,no_evident_not_fast_check-out,good_check-out_time,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is good_check-out_time. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:21,3,18,no_evident_not_fast_check-out,allow_to_check-out_later,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is allow_to_check-out_later. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:22,3,19,no_evident_not_fast_check-out,fast_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is fast_check-out. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:23,3,20,no_evident_not_fast_check-out,no_problem_left_at_night,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is no_problem_left_at_night. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:24,3,21,no_evident_not_fast_check-out,staff_give_early_check-out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is staff_give_early_check-out. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:25,3,22,no_evident_not_fast_check-out,late_departure_no_extra_cost,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is late_departure_no_extra_cost. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:26,3,23,no_evident_not_fast_check-out,hotel_allow_late_departure,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is hotel_allow_late_departure. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:27,3,24,no_evident_not_fast_check-out,possibility_for_late_check_out,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is possibility_for_late_check_out. Phrase A is no_evident_not_fast_check-out.",No
2026-02-07 22:25:28,3,25,no_evident_not_no_problem_left_at_night,good_check-out_time,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is good_check-out_time. Phrase A is no_evident_not_no_problem_left_at_night.",No
2026-02-07 22:25:29,3,26,no_evident_not_no_problem_left_at_night,allow_to_check-out_later,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only.
No explanations.

[Question] Phrase B is allow_to_check-out_later. Phrase A is no_evident_not_no_problem_left_at_night.",No
