Timestamp,Run,ID,PhraseA,PhraseB,Prompt,RawOutput
2026-04-02 14:48:45,3,1,no_evident_not_helpful_staff,helpful_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is helpful_staff. Phrase A is no_evident_not_helpful_staff.",No
2026-04-02 14:49:50,3,2,no_evident_not_helpful_staff,easy_to_communicate_with,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is easy_to_communicate_with. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:50:29,3,3,no_evident_not_helpful_staff,nice_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is nice_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:51:11,3,4,no_evident_not_helpful_staff,great_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is great_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:52:03,3,5,no_evident_not_helpful_staff,lovely_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is lovely_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:53:35,3,6,no_evident_not_helpful_staff,staff_show_how_nearby_bus_take_to_town_center,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_show_how_nearby_bus_take_to_town_center. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:54:29,3,7,no_evident_not_helpful_staff,staff_show_how_nearby_bus_take_to_airport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_show_how_nearby_bus_take_to_airport. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:55:17,3,8,no_evident_not_helpful_staff,amazing_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is amazing_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:56:08,3,9,no_evident_not_helpful_staff,beyond_expectation,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is beyond_expectation. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:57:12,3,10,no_evident_not_helpful_staff,staff_take_time_to_explain,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_time_to_explain. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:58:04,3,11,no_evident_not_helpful_staff,friendliest_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is friendliest_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:58:49,3,12,no_evident_not_helpful_staff,friendly_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is friendly_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 14:59:56,3,13,no_evident_not_helpful_staff,nice_to_talk_to,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is nice_to_talk_to. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:00:46,3,14,no_evident_not_helpful_staff,exceptional_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is exceptional_staff. Phrase A is no_evident_not_helpful_staff.",No
2026-04-02 15:02:28,3,15,no_evident_not_helpful_staff,staff_go_out_of_their_way_for_us,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_go_out_of_their_way_for_us. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:03:13,3,16,no_evident_not_helpful_staff,welcoming_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is welcoming_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:04:04,3,17,no_evident_not_helpful_staff,staff_make_like_staying_with_family,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_make_like_staying_with_family. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:04:54,3,18,no_evident_not_helpful_staff,staff_make_it,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_make_it. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:05:37,3,19,no_evident_not_helpful_staff,supportive_staff,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is supportive_staff. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:09:48,3,20,no_evident_not_helpful_staff,staff_help_with_all_our_wish,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_help_with_all_our_wish. Phrase A is no_evident_not_helpful_staff.",Yes
2026-04-02 15:11:06,3,21,no_evident_not_helpful_staff,staff_bring_back,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_bring_back. Phrase A is no_evident_not_helpful_staff.",No
